time,PEN_UTCI,ORI_UTCI,N_UTCI,NE_UTCI,CEN_UTCI,OCC_UTCI
2019-06-22 03:00:00,26.591407300000014,14.166635400000018,14.11047910000002,20.967323300000032,11.015336900000023,17.675360000000012
2019-06-22 04:00:00,26.800063899999998,14.17183250000005,13.283284300000048,20.358086900000046,11.377537400000051,17.04695460000005
2019-06-22 05:00:00,26.62442900000002,14.914148600000033,12.715149499999995,20.443017800000007,11.3585597,16.784218400000043
2019-06-22 06:00:00,28.189890900000023,15.836181300000021,11.807954300000006,20.09503010000003,10.890717800000004,16.27236160000001
2019-06-22 07:00:00,30.31470330000002,17.524368900000013,17.951043400000003,25.47296540000002,14.129176800000039,19.395366600000045
2019-06-22 08:00:00,32.99733620000001,20.446931199999995,23.86837730000002,30.107334700000024,20.8457396,24.595100000000002
2019-06-22 09:00:00,34.801142700000014,24.01754900000003,26.403489000000036,32.85293230000002,24.29890240000003,28.129969000000017
2019-06-22 10:00:00,36.09706170000004,27.953121400000043,28.348553000000038,34.244402500000035,27.305761200000006,29.624272399999995
2019-06-22 11:00:00,37.42400730000003,27.482155500000033,30.206189900000027,34.92610210000004,27.988314600000024,31.201380200000017
2019-06-22 12:00:00,38.40348610000001,25.4281426,31.64438240000004,35.25975070000004,26.931901200000027,31.725109400000008
2019-06-22 13:00:00,39.09151410000004,23.511917500000038,32.95183610000004,34.562769900000035,28.230695800000035,32.33821640000002
2019-06-22 14:00:00,40.05449900000002,25.50713950000005,33.98188580000004,34.77192000000002,26.97982330000002,32.88636210000004
2019-06-22 15:00:00,39.45752850000002,26.66777380000002,35.22978850000004,35.842897100000016,25.17971170000004,33.71701440000004
2019-06-22 16:00:00,36.710926400000005,25.56529450000005,35.94652830000001,34.797982500000046,21.219122400000003,33.82667700000002
2019-06-22 17:00:00,36.755416300000036,21.822433500000045,36.073372000000006,34.401850600000046,19.600110099999995,32.777135799999996
2019-06-22 18:00:00,34.9510664,18.64414910000005,35.14742960000001,32.74307520000002,19.468546500000002,30.878739300000007
2019-06-22 19:00:00,30.336251900000036,18.505565200000035,32.56351480000001,30.68449380000004,16.60366240000002,26.631039799999996
2019-06-22 20:00:00,27.820515700000044,17.184669600000007,27.81406290000001,26.05633180000001,15.997120900000027,19.956302400000027
2019-06-22 21:00:00,26.900184300000035,16.331849500000033,21.590841100000034,24.37903460000001,13.53410720000005,17.753861400000005
2019-06-22 22:00:00,26.34764320000005,14.980493000000024,19.792465700000037,23.446869700000036,13.241985600000021,17.17553350000003
2019-06-22 23:00:00,26.01766150000003,14.991525100000047,18.4561736,22.572141000000045,13.95970520000003,16.693499300000042
2019-06-23 00:00:00,25.870844800000043,15.4601495,17.193177400000025,21.520469400000025,13.817698300000018,15.927437200000043
2019-06-23 01:00:00,25.83840360000005,15.789968200000033,15.563176100000021,21.79038220000001,12.7177681,15.969402700000046
2019-06-23 02:00:00,25.9667503,16.14871500000004,14.27099030000005,21.349612800000045,12.455630700000029,15.677385200000003
2019-06-23 03:00:00,26.12724830000002,15.97833350000002,12.99282260000001,20.734816500000022,12.92292980000002,15.053417300000035
2019-06-23 04:00:00,26.344459700000016,15.54451400000005,12.067154300000027,20.347841300000027,12.535476900000049,14.6592038
2019-06-23 05:00:00,26.43785250000002,15.265790900000013,11.272873800000013,20.007457200000033,13.278013500000043,14.059955300000013
2019-06-23 06:00:00,27.50626550000004,15.112234200000046,10.642551600000047,19.511338100000046,12.971077200000025,13.472672100000011
2019-06-23 07:00:00,29.498126800000023,17.052795000000003,16.298519400000032,24.850170100000014,15.030531300000007,17.666056000000026
2019-06-23 08:00:00,32.47165690000003,21.85059050000001,23.139620300000047,30.001375600000017,20.789560700000038,24.107764900000006
2019-06-23 09:00:00,34.977863100000036,25.981291,27.234942500000045,32.8803135,24.700258399999996,25.77767060000002
2019-06-23 10:00:00,36.670207800000014,26.33163090000005,30.52751520000004,35.02091810000002,25.112030000000004,28.13167870000001
2019-06-23 11:00:00,37.5211908,26.03044010000002,32.791772200000025,35.30015040000001,27.32243170000004,30.03424000000001
2019-06-23 12:00:00,38.15460890000003,25.06855810000002,34.019665599999996,35.823856000000035,27.0039587,31.1592852
2019-06-23 13:00:00,39.160599500000046,25.063037699999995,35.103947300000016,36.00512120000002,27.280405700000017,32.60888780000005
2019-06-23 14:00:00,40.009262000000035,24.318150700000047,35.347667100000024,38.068037900000036,27.46630250000004,33.39184850000004
2019-06-23 15:00:00,39.8780615,23.820275900000013,35.85051400000003,37.40427500000004,26.6144994,34.425629800000024
2019-06-23 16:00:00,39.81017780000002,23.456823799999995,36.0254688,36.786675600000024,21.22706530000005,34.847720400000014
2019-06-23 17:00:00,38.4747208,18.403931100000023,35.71097580000003,35.283804599999996,18.257062399999995,34.25206810000003
2019-06-23 18:00:00,35.7074422,17.118753300000037,34.63778500000001,33.257479500000045,18.53759070000001,32.54339920000001
2019-06-23 19:00:00,30.90935760000002,16.753833000000043,32.57775680000003,29.96259980000002,15.599966700000039,28.587535200000048
2019-06-23 20:00:00,27.96079370000001,15.950013100000035,29.123283200000003,25.861452100000008,13.719744100000014,21.52025050000003
2019-06-23 21:00:00,26.929171300000007,14.60418560000005,22.364413900000045,24.61135280000002,13.954843500000038,18.59244240000004
2019-06-23 22:00:00,26.076250900000048,15.342422,20.864233600000034,23.399782900000048,13.522076400000003,17.090335500000037
2019-06-23 23:00:00,25.358847500000024,15.738227900000027,18.90526170000004,22.229425900000024,12.817706900000019,16.19556560000001
2019-06-24 00:00:00,24.78707750000001,15.469384100000013,16.944586200000003,21.74181900000002,11.653759800000046,16.20791390000005
2019-06-24 01:00:00,24.094911000000025,15.101122300000043,17.32924380000003,21.755526900000007,11.855184000000008,16.043526799999995
